id,b,c,v,t
26028008,26,28,8,"They shall bring you down to the pit; and you shall die the death of those who are slain, in the heart of the seas."
26028009,26,28,9,"Will you yet say before him who kills you, I am God? but you are man, and not God, in the hand of him who wounds you."
26028010,26,28,10,"You shall die the death of the uncircumcised by the hand of strangers: for I have spoken it, says the Lord Yahweh."
26028011,26,28,11,"Moreover the word of Yahweh came to me, saying,"
26028012,26,28,12,"Son of man, take up a lamentation over the king of Tyre, and tell him, Thus says the Lord Yahweh: You seal up the sum, full of wisdom, and perfect in beauty."
26028013,26,28,13,"You were in Eden, the garden of God; every precious stone adorned you: ruby, topaz, emerald, chrysolite, onx, jasper, sapphire{or, lapis lazuli}, turquoise, and beryl. Gold work of tambourines and of pipes was in you. In the day that you were created they were prepared."
26028014,26,28,14,"You were the anointed cherub who covers: and I set you, [so that] you were on the holy mountain of God; you have walked up and down in the midst of the stones of fire."
26028015,26,28,15,"You were perfect in your ways from the day that you were created, until unrighteousness was found in you."
26028016,26,28,16,"By the abundance of your traffic they filled the midst of you with violence, and you have sinned: therefore I have cast you as profane out of the mountain of God; and I have destroyed you, covering cherub, from the midst of the stones of fire."
26028017,26,28,17,"Your heart was lifted up because of your beauty; you have corrupted your wisdom by reason of your brightness: I have cast you to the ground; I have laid you before kings, that they may see you."
26028018,26,28,18,"By the multitude of your iniquities, in the unrighteousness of your traffic, you have profaned your sanctuaries; therefore have I brought forth a fire from the midst of you; it has devoured you, and I have turned you to ashes on the earth in the sight of all those who see you."
26028019,26,28,19,"All those who know you among the peoples shall be astonished at you: you are become a terror, and you shall nevermore have any being."
26028020,26,28,20,"The word of Yahweh came to me, saying,"
26028021,26,28,21,"Son of man, set your face toward Sidon, and prophesy against it,"
26028022,26,28,22,"and say, Thus says the Lord Yahweh: Behold, I am against you, Sidon; and I will be glorified in the midst of you; and they shall know that I am Yahweh, when I shall have executed judgments in her, and shall be sanctified in her."
26028023,26,28,23,"For I will send pestilence into her, and blood into her streets; and the wounded shall fall in the midst of her, with the sword on her on every side; and they shall know that I am Yahweh."
26028024,26,28,24,"There shall be no more a pricking brier to the house of Israel, nor a hurting thorn of any that are round about them, that did despite to them; and they shall know that I am the Lord Yahweh."
26028025,26,28,25,"Thus says the Lord Yahweh: When I shall have gathered the house of Israel from the peoples among whom they are scattered, and shall be sanctified in them in the sight of the nations, then shall they dwell in their own land which I gave to my servant Jacob."
26028026,26,28,26,"They shall dwell securely therein; yes, they shall build houses, and plant vineyards, and shall dwell securely, when I have executed judgments on all those who do them despite round about them; and they shall know that I am Yahweh their God."
26029001,26,29,1,"In the tenth year, in the tenth [month], in the twelfth [day] of the month, the word of Yahweh came to me, saying,"
26029002,26,29,2,"Son of man, set your face against Pharaoh king of Egypt, and prophesy against him, and against all Egypt;"
26029003,26,29,3,"speak, and say, Thus says the Lord Yahweh: Behold, I am against you, Pharaoh king of Egypt, the great monster that lies in the midst of his rivers, that has said, My river is my own, and I have made it for myself."
26029004,26,29,4,"I will put hooks in your jaws, and I will cause the fish of your rivers to stick to your scales; and I will bring you up out of the midst of your rivers, with all the fish of your rivers which stick to your scales."
26029005,26,29,5,"I will cast you forth into the wilderness, you and all the fish of your rivers: you shall fall on the open field; you shall not be brought together, nor gathered; I have given you for food to the animals of the earth and to the birds of the sky."
26029006,26,29,6,"All the inhabitants of Egypt shall know that I am Yahweh, because they have been a staff of reed to the house of Israel."
26029007,26,29,7,"When they took hold of you by your hand, you did break, and did tear all their shoulders; and when they leaned on you, you broke, and mad all their loins to be at a stand."
26029008,26,29,8,"Therefore thus says the Lord Yahweh: Behold, I will bring a sword on you, and will cut off from you man and animal."
26029009,26,29,9,"The land of Egypt shall be a desolation and a waste; and they shall know that I am Yahweh. Because he has said, The river is mine, and I have made it;"
26029010,26,29,10,"therefore, behold, I am against you, and against your rivers, and I will make the land of Egypt an utter waste and desolation, from the tower of Seveneh even to the border of Ethiopia."
26029011,26,29,11,"No foot of man shall pass through it, nor foot of animal shall pass through it, neither shall it be inhabited forty years."
26029012,26,29,12,"I will make the land of Egypt a desolation in the midst of the countries that are desolate; and her cities among the cities that are laid waste shall be a desolation forty years; and I will scatter the Egyptians among the nations, and will disperse them through the countries."
26029013,26,29,13,For thus says the Lord Yahweh: At the end of forty years will I gather the Egyptians from the peoples where they were scattered;
26029014,26,29,14,"and I will bring back the captivity of Egypt, and will cause them to return into the land of Pathros, into the land of their birth; and they shall be there a base kingdom."
26029015,26,29,15,"It shall be the base of the kingdoms; neither shall it any more lift itself up above the nations: and I will diminish them, that they shall no more rule over the nations."
26029016,26,29,16,"It shall be no more the confidence of the house of Israel, bringing iniquity to memory, when they turn to look after them: and they shall know that I am the Lord Yahweh."
26029017,26,29,17,"It came to pass in the seven and twentieth year, in the first [month], in the first [day] of the month, the word of Yahweh came to me, saying,"
26029018,26,29,18,"Son of man, Nebuchadrezzar king of Babylon caused his army to serve a great service against Tyre: every head was made bald, and every shoulder was worn; yet had he no wages, nor his army, from Tyre, for the service that he had served against it."
26029019,26,29,19,"Therefore thus says the Lord Yahweh: Behold, I will give the land of Egypt to Nebuchadrezzar king of Babylon; and he shall carry off her multitude, and take her spoil, and take her prey; and it shall be the wages for his army."
26029020,26,29,20,"I have given him the land of Egypt as his recompense for which he served, because they worked for me, says the Lord Yahweh."
26029021,26,29,21,"In that day will I cause a horn to bud forth to the house of Israel, and I will give you the opening of the mouth in the midst of them; and they shall know that I am Yahweh."
26030001,26,30,1,"The word of Yahweh came again to me, saying,"
26030002,26,30,2,"Son of man, prophesy, and say, Thus says the Lord Yahweh: Wail, Alas for the day!"
26030003,26,30,3,"For the day is near, even the day of Yahweh is near; it shall be a day of clouds, a time of the nations."
26030004,26,30,4,"A sword shall come on Egypt, and anguish shall be in Ethiopia, when the slain shall fall in Egypt; and they shall take away her multitude, and her foundations shall be broken down."
26030005,26,30,5,"Ethiopia, and Put, and Lud, and all the mixed people, and Cub, and the children of the land that is in league, shall fall with them by the sword."
26030006,26,30,6,"Thus says Yahweh: They also who uphold Egypt shall fall; and the pride of her power shall come down: from the tower of Seveneh shall they fall in it by the sword, says the Lord Yahweh."
26030007,26,30,7,They shall be desolate in the midst of the countries that are desolate; and her cities shall be in the midst of the cities that are wasted.
26030008,26,30,8,"They shall know that I am Yahweh, when I have set a fire in Egypt, and all her helpers are destroyed."
26030009,26,30,9,"In that day shall messengers go forth from before me in ships to make the careless Ethiopians afraid; and there shall be anguish on them, as in the day of Egypt; for, behold, it comes."
26030010,26,30,10,"Thus says the Lord Yahweh: I will also make the multitude of Egypt to cease, by the hand of Nebuchadrezzar king of Babylon."
26030011,26,30,11,"He and his people with him, the terrible of the nations, shall be brought in to destroy the land; and they shall draw their swords against Egypt, and fill the land with the slain."
26030012,26,30,12,"I will make the rivers dry, and will sell the land into the hand of evil men; and I will make the land desolate, and all that is therein, by the hand of strangers: I, Yahweh, have spoken it."
26030013,26,30,13,"Thus says the Lord Yahweh: I will also destroy the idols, and I will cause the images to cease from Memphis; and there shall be no more a prince from the land of Egypt: and I will put a fear in the land of Egypt."
26030014,26,30,14,"I will make Pathros desolate, and will set a fire in Zoan, and will execute judgments on No."
26030015,26,30,15,"I will pour my wrath on Sin, the stronghold of Egypt; and I will cut off the multitude of No."
26030016,26,30,16,"I will set a fire in Egypt: Sin shall be in great anguish, and No shall be broken up; and Memphis [shall have] adversaries in the day-time."
26030017,26,30,17,The young men of Aven and of Pibeseth shall fall by the sword; and these [cities] shall go into captivity.
26030018,26,30,18,"At Tehaphnehes also the day shall withdraw itself, when I shall break there the yokes of Egypt, and the pride of her power shall cease in her: as for her, a cloud shall cover her, and her daughters shall go into captivity."
26030019,26,30,19,Thus will I execute judgments on Egypt; and they shall know that I am Yahweh.
26030020,26,30,20,"It happened in the eleventh year, in the first [month], in the seventh [day] of the month, that the word of Yahweh came to me, saying,"
26030021,26,30,21,"Son of man, I have broken the arm of Pharaoh king of Egypt; and, behold, it has not been bound up, to apply [healing] medicines, to put a bandage to bind it, that it be strong to hold the sword."
26030022,26,30,22,"Therefore thus says the Lord Yahweh: Behold, I am against Pharaoh king of Egypt, and will break his arms, the strong [arm], and that which was broken; and I will cause the sword to fall out of his hand."
26030023,26,30,23,"I will scatter the Egyptians among the nations, and will disperse them through the countries."
26030024,26,30,24,"I will strengthen the arms of the king of Babylon, and put my sword in his hand: but I will break the arms of Pharaoh, and he shall groan before him with the groanings of a deadly wounded man."
26030025,26,30,25,"I will hold up the arms of the king of Babylon; and the arms of Pharaoh shall fall down; and they shall know that I am Yahweh, when I shall put my sword into the hand of the king of Babylon, and he shall stretch it out on the land of Egypt."
26030026,26,30,26,"I will scatter the Egyptians among the nations, and disperse them through the countries; and they shall know that I am Yahweh."
26031001,26,31,1,"It happened in the eleventh year, in the third [month], in the first [day] of the month, that the word of Yahweh came to me, saying,"
26031002,26,31,2,"Son of man, tell Pharaoh king of Egypt, and to his multitude: Whom are you like in your greatness?"
26031003,26,31,3,"Behold, the Assyrian was a cedar in Lebanon with beautiful branches, and with a forest-like shade, and of high stature; and its top was among the thick boughs."
26031004,26,31,4,"The waters nourished it, the deep made it to grow: the rivers of it ran round about its plantation; and it sent out its channels to all the trees of the field."
26031005,26,31,5,"Therefore its stature was exalted above all the trees of the field; and its boughs were multiplied, and its branches became long by reason of many waters, when it shot [them] forth."
26031006,26,31,6,All the birds of the sky made their nests in its boughs; and under its branches did all the animals of the field bring forth their young; and under its shadow lived all great nations.
26031007,26,31,7,"Thus was it beautiful in its greatness, in the length of its branches; for its root was by many waters."
26031008,26,31,8,"The cedars in the garden of God could not hide it; the fir trees were not like its boughs, and the plane trees were not as its branches; nor was any tree in the garden of God like it in its beauty."
26031009,26,31,9,"I made it beautiful by the multitude of its branches, so that all the trees of Eden, that were in the garden of God, envied it."
26031010,26,31,10,"Therefore thus said the Lord Yahweh: Because you are exalted in stature, and he has set his top among the thick boughs, and his heart is lifted up in his height;"
26031011,26,31,11,I will even deliver him into the hand of the mighty one of the nations; he shall surely deal with him; I have driven him out for his wickedness.
26031012,26,31,12,"Strangers, the terrible of the nations, have cut him off, and have left him: on the mountains and in all the valleys his branches are fallen, and his boughs are broken by all the watercourses of the land; and all the peoples of the earth are gone down from his shadow, and have left him."
26031013,26,31,13,"On his ruin all the birds of the sky shall dwell, and all the animals of the field shall be on his branches;"
26031014,26,31,14,"to the end that none of all the trees by the waters exalt themselves in their stature, neither set their top among the thick boughs, nor that their mighty ones stand up on their height, [even] all who drink water: for they are all delivered to death, to the lower parts of the earth, in the midst of the children of men, with those who go down to the pit."
26031015,26,31,15,"Thus says the Lord Yahweh: In the day when he went down to Sheol I caused a mourning: I covered the deep for him, and I restrained the rivers of it; and the great waters were stayed; and I caused Lebanon to mourn for him, and all the trees of the field fainted for him."
26031016,26,31,16,"I made the nations to shake at the sound of his fall, when I cast him down to Sheol with those who descend into the pit; and all the trees of Eden, the choice and best of Lebanon, all that drink water, were comforted in the lower parts of the earth."
26031017,26,31,17,"They also went down into Sheol with him to those who are slain by the sword; yes, those who were his arm, [that] lived under his shadow in the midst of the nations."
26031018,26,31,18,"To whom are you thus like in glory and in greatness among the trees of Eden? yet shall you be brought down with the trees of Eden to the lower parts of the earth: you shall lie in the midst of the uncircumcised, with those who are slain by the sword. This is Pharaoh and all his multitude, says the Lord Yahweh."
26032001,26,32,1,"It happened in the twelfth year, in the twelfth month, in the first [day] of the month, that the word of Yahweh came to me, saying,"
26032002,26,32,2,"Son of man, take up a lamentation over Pharaoh king of Egypt, and tell him, You were likened to a young lion of the nations: yet are you as a monster in the seas; and you did break forth with your rivers, and troubled the waters with your feet, and fouled their rivers."
26032003,26,32,3,Thus says the Lord Yahweh: I will spread out my net on you with a company of many peoples; and they shall bring you up in my net.
26032004,26,32,4,"I will leave you on the land, I will cast you forth on the open field, and will cause all the birds of the sky to settle on you, and I will satisfy the animals of the whole earth with you."
26032005,26,32,5,"I will lay your flesh on the mountains, and fill the valleys with your height."
26032006,26,32,6,"I will also water with your blood the land in which you swim, even to the mountains; and the watercourses shall be full of you."
26032007,26,32,7,"When I shall extinguish you, I will cover the heavens, and make the stars of it dark; I will cover the sun with a cloud, and the moon shall not give its light."
26032008,26,32,8,"All the bright lights of the sky will I make dark over you, and set darkness on your land, says the Lord Yahweh."
26032009,26,32,9,"I will also vex the hearts of many peoples, when I shall bring your destruction among the nations, into the countries which you have not known."
26032010,26,32,10,"Yes, I will make many peoples amazed at you, and their kings shall be horribly afraid for you, when I shall brandish my sword before them; and they shall tremble at every moment, every man for his own life, in the day of your fall."
26032011,26,32,11,For thus says the Lord Yahweh: The sword of the king of Babylon shall come on you.
26032012,26,32,12,"By the swords of the mighty will I cause your multitude to fall; the terrible of the nations are they all: and they shall bring to nothing the pride of Egypt, and all the multitude of it shall be destroyed."
26032013,26,32,13,"I will destroy also all the animals of it from beside many waters; neither shall the foot of man trouble them any more, nor the hoofs of animals trouble them."
26032014,26,32,14,"Then will I make their waters clear, and cause their rivers to run like oil, says the Lord Yahweh."
26032015,26,32,15,"When I shall make the land of Egypt desolate and waste, a land destitute of that of which it was full, when I shall strike all those who dwell therein, then shall they know that I am Yahweh."
26032016,26,32,16,"This is the lamentation with which they shall lament; the daughters of the nations shall lament therewith; over Egypt, and over all her multitude, shall they lament therewith, says the Lord Yahweh."
26032017,26,32,17,"It happened also in the twelfth year, in the fifteenth [day] of the month, that the word of Yahweh came to me, saying,"
26032018,26,32,18,"Son of man, wail for the multitude of Egypt, and cast them down, even her, and the daughters of the famous nations, to the lower parts of the earth, with those who go down into the pit."
26032019,26,32,19,"Whom do you pass in beauty? Go down, and be laid with the uncircumcised."
26032020,26,32,20,They shall fall in the midst of those who are slain by the sword: she is delivered to the sword; draw her away and all her multitudes.
26032021,26,32,21,"The strong among the mighty shall speak to him out of the midst of Sheol with those who help him: they are gone down, they lie still, even the uncircumcised, slain by the sword."
26032022,26,32,22,"Asshur is there and all her company; her graves are round about her; all of them slain, fallen by the sword;"
26032023,26,32,23,"whose graves are set in the uttermost parts of the pit, and her company is round about her grave; all of them slain, fallen by the sword, who caused terror in the land of the living."
26032024,26,32,24,"There is Elam and all her multitude round about her grave; all of them slain, fallen by the sword, who are gone down uncircumcised into the lower parts of the earth, who caused their terror in the land of the living, and have borne their shame with those who go down to the pit."
26032025,26,32,25,"They have set her a bed in the midst of the slain with all her multitude; her graves are round about her; all of them uncircumcised, slain by the sword; for their terror was caused in the land of the living, and they have borne their shame with those who go down to the pit: he is put in the midst of those who are slain."
26032026,26,32,26,"There is Meshech, Tubal, and all their multitude; their graves are round about them; all of them uncircumcised, slain by the sword; for they caused their terror in the land of the living."
26032027,26,32,27,"They shall not lie with the mighty who are fallen of the uncircumcised, who are gone down to Sheol with their weapons of war, and have laid their swords under their heads, and their iniquities are on their bones; for [they were] the terror of the mighty in the land of the living."
26032028,26,32,28,"But you shall be broken in the midst of the uncircumcised, and shall lie with those who are slain by the sword."
26032029,26,32,29,"There is Edom, her kings and all her princes, who in their might are laid with those who are slain by the sword: they shall lie with the uncircumcised, and with those who go down to the pit."
26032030,26,32,30,"There are the princes of the north, all of them, and all the Sidonians, who are gone down with the slain; in the terror which they caused by their might they are put to shame; and they lie uncircumcised with those who are slain by the sword, and bear their shame with those who go down to the pit."
26032031,26,32,31,"Pharaoh shall see them, and shall be comforted over all his multitude, even Pharaoh and all his army, slain by the sword, says the Lord Yahweh."
26032032,26,32,32,"For I have put his terror in the land of the living; and he shall be laid in the midst of the uncircumcised, with those who are slain by the sword, even Pharaoh and all his multitude, says the Lord Yahweh."
26033001,26,33,1,"The word of Yahweh came to me, saying,"
26033002,26,33,2,"Son of man, speak to the children of your people, and tell them, When I bring the sword on a land, and the people of the land take a man from among them, and set him for their watchman;"
26033003,26,33,3,"if, when he sees the sword come on the land, he blow the trumpet, and warn the people;"
26033004,26,33,4,"then whoever hears the sound of the trumpet, and doesn't take warning, if the sword come, and take him away, his blood shall be on his own head."
26033005,26,33,5,"He heard the sound of the trumpet, and didn't take warning; his blood shall be on him; whereas if he had taken warning, he would have delivered his soul."
26033006,26,33,6,"But if the watchman sees the sword come, and doesn't blow the trumpet, and the people aren't warned, and the sword comes, and take any person from among them; he is taken away in his iniquity, but his blood will I require at the watchman's hand."
26033007,26,33,7,"So you, son of man, I have set you a watchman to the house of Israel; therefore hear the word at my mouth, and give them warning from me."
26033008,26,33,8,"When I tell the wicked, O wicked man, you shall surely die, and you don't speak to warn the wicked from his way; that wicked man shall die in his iniquity, but his blood will I require at your hand."
26033009,26,33,9,"Nevertheless, if you warn the wicked of his way to turn from it, and he doesn't turn from his way; he shall die in his iniquity, but you have delivered your soul."
26033010,26,33,10,"You, son of man, tell the house of Israel: Thus you speak, saying, Our transgressions and our sins are on us, and we pine away in them; how then can we live?"
26033011,26,33,11,"Tell them, As I live, says the Lord Yahweh, I have no pleasure in the death of the wicked; but that the wicked turn from his way and live: turn you, turn you from your evil ways; for why will you die, house of Israel?"
26033012,26,33,12,"You, son of man, tell the children of your people, The righteousness of the righteous shall not deliver him in the day of his disobedience; and as for the wickedness of the wicked, he shall not fall thereby in the day that he turns from his wickedness; neither shall he who is righteous be able to live thereby in the day that he sins."
26033013,26,33,13,"When I tell the righteous, that he shall surely live; if he trust to his righteousness, and commit iniquity, none of his righteous deeds shall be remembered; but in his iniquity that he has committed, therein shall he die."
26033014,26,33,14,"Again, when I say to the wicked, You shall surely die; if he turn from his sin, and do that which is lawful and right;"
26033015,26,33,15,"if the wicked restore the pledge, give again that which he had taken by robbery, walk in the statutes of life, committing no iniquity; he shall surely live, he shall not die."
26033016,26,33,16,None of his sins that he has committed shall be remembered against him: he has done that which is lawful and right; he shall surely live.
26033017,26,33,17,"Yet the children of your people say, The way of the Lord is not equal: but as for them, their way is not equal."
26033018,26,33,18,"When the righteous turns from his righteousness, and commits iniquity, he shall even die therein."
26033019,26,33,19,"When the wicked turns from his wickedness, and does that which is lawful and right, he shall live thereby."
26033020,26,33,20,"Yet you say, The way of the Lord is not equal. House of Israel, I will judge you everyone after his ways."
26033021,26,33,21,"It happened in the twelfth year of our captivity, in the tenth [month], in the fifth [day] of the month, that one who had escaped out of Jerusalem came to me, saying, The city has been struck."
26033022,26,33,22,"Now the hand of Yahweh had been on me in the evening, before he who was escaped came; and he had opened my mouth, until he came to me in the morning; and my mouth was opened, and I was no more mute."
26033023,26,33,23,"The word of Yahweh came to me, saying,"
26033024,26,33,24,"Son of man, they who inhabit those waste places in the land of Israel speak, saying, Abraham was one, and he inherited the land: but we are many; the land is given us for inheritance."
26033025,26,33,25,"Therefore tell them, Thus says the Lord Yahweh: You eat with the blood, and lift up your eyes to your idols, and shed blood: and shall you possess the land?"
26033026,26,33,26,"You stand on your sword, you work abomination, and you defile everyone his neighbor's wife: and shall you possess the land?"
26033027,26,33,27,"Thus shall you tell them, Thus says the Lord Yahweh: As I live, surely those who are in the waste places shall fall by the sword; and him who is in the open field will I give to the animals to be devoured; and those who are in the strongholds and in the caves shall die of the pestilence."
26033028,26,33,28,"I will make the land a desolation and an astonishment; and the pride of her power shall cease; and the mountains of Israel shall be desolate, so that none shall pass through."
26033029,26,33,29,"Then shall they know that I am Yahweh, when I have made the land a desolation and an astonishment, because of all their abominations which they have committed."
26033030,26,33,30,"As for you, son of man, the children of your people talk of you by the walls and in the doors of the houses, and speak one to another, everyone to his brother, saying, Please come and hear what is the word that comes forth from Yahweh."
26033031,26,33,31,"They come to you as the people comes, and they sit before you as my people, and they hear your words, but don't do them; for with their mouth they show much love, but their heart goes after their gain."
26033032,26,33,32,"Behold, you are to them as a very lovely song of one who has a pleasant voice, and can play well on an instrument; for they hear your words, but they don't do them."
26033033,26,33,33,"When this comes to pass, (behold, it comes), then shall they know that a prophet has been among them."
26034001,26,34,1,"The word of Yahweh came to me, saying,"
26034002,26,34,2,"Son of man, prophesy against the shepherds of Israel, prophesy, and tell them, even to the shepherds, Thus says the Lord Yahweh: Woe to the shepherds of Israel who feed themselves! Shouldn't the shepherds feed the sheep?"
26034003,26,34,3,"You eat the fat, and you clothe you with the wool, you kill the fatlings; but you don't feed the sheep."
26034004,26,34,4,"You haven't strengthened the diseased, neither have you healed that which was sick, neither have you bound up that which was broken, neither have you brought back that which was driven away, neither have you sought that which was lost; but with force and with rigor have you ruled over them."
26034005,26,34,5,"They were scattered, because there was no shepherd; and they became food to all the animals of the field, and were scattered."
26034006,26,34,6,"My sheep wandered through all the mountains, and on every high hill: yes, my sheep were scattered on all the surface of the earth; and there was none who searched or sought."
26034007,26,34,7,"Therefore, you shepherds, hear the word of Yahweh:"
26034008,26,34,8,"As I live, says the Lord Yahweh, surely because my sheep became a prey, and my sheep became food to all the animals of the field, because there was no shepherd, neither did my shepherds search for my sheep, but the shepherds fed themselves, and didn't feed my sheep;"
26034009,26,34,9,"therefore, you shepherds, hear the word of Yahweh:"
26034010,26,34,10,"Thus says the Lord Yahweh: Behold, I am against the shepherds; and I will require my sheep at their hand, and cause them to cease from feeding the sheep; neither shall the shepherds feed themselves any more; and I will deliver my sheep from their mouth, that they may not be food for them."
26034011,26,34,11,"For thus says the Lord Yahweh: Behold, I myself, even I, will search for my sheep, and will seek them out."
26034012,26,34,12,"As a shepherd seeks out his flock in the day that he is among his sheep that are scattered abroad, so will I seek out my sheep; and I will deliver them out of all places where they have been scattered in the cloudy and dark day."
26034013,26,34,13,"I will bring them out from the peoples, and gather them from the countries, and will bring them into their own land; and I will feed them on the mountains of Israel, by the watercourses, and in all the inhabited places of the country."
26034014,26,34,14,I will feed them with good pasture; and on the mountains of the height of Israel shall their fold be: there shall they lie down in a good fold; and on fat pasture shall they feed on the mountains of Israel.
26034015,26,34,15,"I myself will be the shepherd of my sheep, and I will cause them to lie down, says the Lord Yahweh."
26034016,26,34,16,"I will seek that which was lost, and will bring back that which was driven away, and will bind up that which was broken, and will strengthen that which was sick: but the fat and the strong I will destroy; I will feed them in justice."
26034017,26,34,17,"As for you, O my flock, thus says the Lord Yahweh: Behold, I judge between sheep and sheep, the rams and the male goats."
26034018,26,34,18,"Seems it a small thing to you to have fed on the good pasture, but you must tread down with your feet the residue of your pasture? and to have drunk of the clear waters, but you must foul the residue with your feet?"
26034019,26,34,19,"As for my sheep, they eat that which you have trodden with your feet, and they drink that which you have fouled with your feet."
26034020,26,34,20,"Therefore thus says the Lord Yahweh to them: Behold, I, even I, will judge between the fat sheep and the lean sheep."
26034021,26,34,21,"Because you thrust with side and with shoulder, and push all the diseased with your horns, until you have scattered them abroad;"
26034022,26,34,22,"therefore will I save my flock, and they shall no more be a prey; and I will judge between sheep and sheep."
26034023,26,34,23,"I will set up one shepherd over them, and he shall feed them, even my servant David; he shall feed them, and he shall be their shepherd."
26034024,26,34,24,"I, Yahweh, will be their God, and my servant David prince among them; I, Yahweh, have spoken it."
26034025,26,34,25,"I will make with them a covenant of peace, and will cause evil animals to cease out of the land; and they shall dwell securely in the wilderness, and sleep in the woods."
26034026,26,34,26,I will make them and the places round about my hill a blessing; and I will cause the shower to come down in its season; there shall be showers of blessing.
26034027,26,34,27,"The tree of the field shall yield its fruit, and the earth shall yield its increase, and they shall be secure in their land; and they shall know that I am Yahweh, when I have broken the bars of their yoke, and have delivered them out of the hand of those who made slaves of them."
26034028,26,34,28,"They shall no more be a prey to the nations, neither shall the animals of the earth devour them; but they shall dwell securely, and none shall make them afraid."
26034029,26,34,29,"I will raise up to them a plantation for renown, and they shall be no more consumed with famine in the land, neither bear the shame of the nations any more."
26034030,26,34,30,"They shall know that I, Yahweh, their God am with them, and that they, the house of Israel, are my people, says the Lord Yahweh."
26034031,26,34,31,"You my sheep, the sheep of my pasture, are men, and I am your God, says the Lord Yahweh."
26035001,26,35,1,"Moreover the word of Yahweh came to me, saying,"
26035002,26,35,2,"Son of man, set your face against Mount Seir, and prophesy against it,"
26035003,26,35,3,"and tell it, Thus says the Lord Yahweh: Behold, I am against you, Mount Seir, and I will stretch out my hand against you, and I will make you a desolation and an astonishment."
26035004,26,35,4,"I will lay your cities waste, and you shall be desolate; and you shall know that I am Yahweh."
26035005,26,35,5,"Because you have had a perpetual enmity, and have given over the children of Israel to the power of the sword in the time of their calamity, in the time of the iniquity of the end;"
26035006,26,35,6,"therefore, as I live, says the Lord Yahweh, I will prepare you to blood, and blood shall pursue you: since you have not hated blood, therefore blood shall pursue you."
26035007,26,35,7,Thus will I make Mount Seir an astonishment and a desolation; and I will cut off from it him who passes through and him who returns.
26035008,26,35,8,I will fill its mountains with its slain: in your hills and in your valleys and in all your watercourses shall they fall who are slain with the sword.
26035009,26,35,9,"I will make you a perpetual desolation, and your cities shall not be inhabited; and you shall know that I am Yahweh."
26035010,26,35,10,"Because you have said, These two nations and these two countries shall be mine, and we will possess it; whereas Yahweh was there:"
26035011,26,35,11,"therefore, as I live, says the Lord Yahweh, I will do according to your anger, and according to your envy which you have shown out of your hatred against them; and I will make myself known among them, when I shall judge you."
26035012,26,35,12,"You shall know that I, Yahweh, have heard all your insults which you have spoken against the mountains of Israel, saying, They are laid desolate, they are given us to devour."
26035013,26,35,13,"You have magnified yourselves against me with your mouth, and have multiplied your words against me: I have heard it."
26035014,26,35,14,"Thus says the Lord Yahweh: When the whole earth rejoices, I will make you desolate."
26035015,26,35,15,"As you did rejoice over the inheritance of the house of Israel, because it was desolate, so will I do to you: you shall be desolate, Mount Seir, and all Edom, even all of it; and they shall know that I am Yahweh."
26036001,26,36,1,"You, son of man, prophesy to the mountains of Israel, and say, You mountains of Israel, hear the word of Yahweh."
26036002,26,36,2,"Thus says the Lord Yahweh: Because the enemy has said against you, Aha! and, The ancient high places are ours in possession;"
26036003,26,36,3,"therefore prophesy, and say, Thus says the Lord Yahweh: Because, even because they have made you desolate, and swallowed you up on every side, that you might be a possession to the residue of the nations, and you are taken up in the lips of talkers, and the evil report of the people;"
26036004,26,36,4,"therefore, you mountains of Israel, hear the word of the Lord Yahweh: Thus says the Lord Yahweh to the mountains and to the hills, to the watercourses and to the valleys, to the desolate wastes and to the cities that are forsaken, which are become a prey and derision to the residue of the nations that are round about;"
26036005,26,36,5,"therefore thus says the Lord Yahweh: Surely in the fire of my jealousy have I spoken against the residue of the nations, and against all Edom, that have appointed my land to themselves for a possession with the joy of all their heart, with despite of soul, to cast it out for a prey."
26036006,26,36,6,"Therefore prophesy concerning the land of Israel, and tell the mountains and to the hills, to the watercourses and to the valleys, Thus says the Lord Yahweh: Behold, I have spoken in my jealousy and in my wrath, because you have borne the shame of the nations:"
26036007,26,36,7,"therefore thus says the Lord Yahweh: I have sworn, [saying], Surely the nations that are round about you, they shall bear their shame."
26036008,26,36,8,"But you, mountains of Israel, you shall shoot forth your branches, and yield your fruit to my people Israel; for they are at hand to come."
26036009,26,36,9,"For, behold, I am for you, and I will turn into you, and you shall be tilled and sown;"
26036010,26,36,10,"and I will multiply men on you, all the house of Israel, even all of it; and the cities shall be inhabited, and the waste places shall be built;"
26036011,26,36,11,"and I will multiply on you man and animal; and they shall increase and be fruitful; and I will cause you to be inhabited after your former estate, and will do better [to you] than at your beginnings: and you shall know that I am Yahweh."
26036012,26,36,12,"Yes, I will cause men to walk on you, even my people Israel; and they shall possess you, and you shall be their inheritance, and you shall no more henceforth bereave them of children."
26036013,26,36,13,"Thus says the Lord Yahweh: Because they say to you, You [land] are a devourer of men, and have been a bereaver of your nation;"
26036014,26,36,14,"therefore you shall devour men no more, neither bereave your nation any more, says the Lord Yahweh;"
26036015,26,36,15,"neither will I let you hear any more the shame of the nations, neither shall you bear the reproach of the peoples any more, neither shall you cause your nation to stumble any more, says the Lord Yahweh."
26036016,26,36,16,"Moreover the word of Yahweh came to me, saying,"
