id,b,c,v,t
19082006,19,82,6,"I said, ""You are gods, All of you are sons of the Most High."
19082007,19,82,7,"Nevertheless you shall die like men, And fall like one of the rulers."""
19082008,19,82,8,"Arise, God, judge the earth, For you inherit all of the nations."
19083001,19,83,1,"&gt; God, don't keep silent. Don't keep silent, And don't be still, God."
19083002,19,83,2,"For, behold, your enemies are stirred up. Those who hate you have lifted up their heads."
19083003,19,83,3,They conspire with cunning against your people. They plot against your cherished ones.
19083004,19,83,4,"""Come,"" they say, ""and let's destroy them as a nation, That the name of Israel may be remembered no more."""
19083005,19,83,5,For they have conspired together with one mind. They form an alliance against you.
19083006,19,83,6,"The tents of Edom and the Ishmaelites; Moab, and the Hagrites;"
19083007,19,83,7,"Gebal, Ammon, and Amalek; Philistia with the inhabitants of Tyre;"
19083008,19,83,8,Assyria also is joined with them. They have helped the children of Lot. Selah.
19083009,19,83,9,"Do to them as you did to Midian, As to Sisera, as to Jabin, at the river Kishon;"
19083010,19,83,10,"Who perished at Endor, Who became as dung for the earth."
19083011,19,83,11,"Make their nobles like Oreb and Zeeb; Yes, all their princes like Zebah and Zalmunna;"
19083012,19,83,12,"Who said, ""Let us take possession Of God's pasturelands."""
19083013,19,83,13,"My God, make them like tumbleweed; Like chaff before the wind."
19083014,19,83,14,"As the fire that burns the forest, As the flame that sets the mountains on fire,"
19083015,19,83,15,"So pursue them with your tempest, And terrify them with your storm."
19083016,19,83,16,"Fill their faces with confusion, That they may seek your name, Yahweh."
19083017,19,83,17,"Let them be disappointed and dismayed forever. Yes, let them be confounded and perish;"
19083018,19,83,18,"That they may know that you alone, whose name is Yahweh, Are the Most High over all the earth."
19084001,19,84,1,"&gt; How lovely are your dwellings, Yahweh of Hosts!"
19084002,19,84,2,"My soul longs, and even faints for the courts of Yahweh. My heart and my flesh cry out for the living God."
19084003,19,84,3,"Yes, the sparrow has found a home, And the swallow a nest for herself, where she may have her young, Near your altars, Yahweh of Hosts, my King, and my God."
19084004,19,84,4,Blessed are those who dwell in your house. They are always praising you. Selah.
19084005,19,84,5,Blessed are those whose strength is in you; Who have set their hearts on a pilgrimage.
19084006,19,84,6,"Passing through the valley of Weeping, they make it a place of springs. Yes, the autumn rain covers it with blessings."
19084007,19,84,7,They go from strength to strength. Everyone of them appears before God in Zion.
19084008,19,84,8,"Yahweh, God of hosts, hear my prayer. Listen, God of Jacob. Selah."
19084009,19,84,9,"Behold, God our shield, Look at the face of your anointed."
19084010,19,84,10,"For a day in your courts is better than a thousand. I would rather be a doorkeeper in the house of my God, Than to dwell in the tents of wickedness."
19084011,19,84,11,For Yahweh God is a sun and a shield. Yahweh will give grace and glory. He withholds no good thing from those who walk blamelessly.
19084012,19,84,12,"Yahweh of Hosts, Blessed is the man who trusts in you."
19085001,19,85,1,"&gt; Yahweh, you have been favorable to your land. You have restored the fortunes of Jacob."
19085002,19,85,2,You have forgiven the iniquity of your people. You have covered all their sin. Selah.
19085003,19,85,3,You have taken away all your wrath. You have turned from the fierceness of your anger.
19085004,19,85,4,"Turn us, God of our salvation, And cause your indignation toward us to cease."
19085005,19,85,5,Will you be angry with us forever? Will you draw out your anger to all generations?
19085006,19,85,6,"Won't you revive us again, That your people may rejoice in you?"
19085007,19,85,7,"Show us your loving kindness, Yahweh. Grant us your salvation."
19085008,19,85,8,"I will hear what God, Yahweh, will speak, For he will speak peace to his people, his saints; But let them not turn again to folly."
19085009,19,85,9,"Surely his salvation is near those who fear him, That glory may dwell in our land."
19085010,19,85,10,Mercy and truth meet together. Righteousness and peace have kissed each other.
19085011,19,85,11,Truth springs out of the earth. Righteousness has looked down from heaven.
19085012,19,85,12,"Yes, Yahweh will give that which is good. Our land will yield its increase."
19085013,19,85,13,"Righteousness goes before him, And prepares the way for his steps."
19086001,19,86,1,"&gt; Hear, Yahweh, and answer me, For I am poor and needy."
19086002,19,86,2,"Preserve my soul, for I am godly. You, my God, save your servant who trusts in you."
19086003,19,86,3,"Be merciful to me, Lord, For I call to you all day long."
19086004,19,86,4,"Bring joy to the soul of your servant, For to you, Lord, do I lift up my soul."
19086005,19,86,5,"For you, Lord, are good, and ready to forgive; Abundant in loving kindness to all those who call on you."
19086006,19,86,6,"Hear, Yahweh, my prayer. Listen to the voice of my petitions."
19086007,19,86,7,"In the day of my trouble I will call on you, For you will answer me."
19086008,19,86,8,"There is no one like you among the gods, Lord, Nor any deeds like your deeds."
19086009,19,86,9,"All nations you have made will come and worship before you, Lord. They shall glorify your name."
19086010,19,86,10,"For you are great, and do wondrous things. You are God alone."
19086011,19,86,11,"Teach me your way, Yahweh. I will walk in your truth. Make my heart undivided to fear your name."
19086012,19,86,12,"I will praise you, Lord my God, with my whole heart. I will glorify your name forevermore."
19086013,19,86,13,For your loving kindness is great toward me. You have delivered my soul from the lowest Sheol.
19086014,19,86,14,"God, the proud have risen up against me. A company of violent men have sought after my soul, And they don't hold regard for you before them."
19086015,19,86,15,"But you, Lord, are a merciful and gracious God, Slow to anger, and abundant in loving kindness and truth."
19086016,19,86,16,"Turn to me, and have mercy on me! Give your strength to your servant. Save the son of your handmaid."
19086017,19,86,17,"Show me a sign of your goodness, That those who hate me may see it, and be shamed, Because you, Yahweh, have helped me, and comforted me."
19087001,19,87,1,&gt; His foundation is in the holy mountains.
19087002,19,87,2,Yahweh loves the gates of Zion more than all the dwellings of Jacob.
19087003,19,87,3,"Glorious things are spoken about you, city of God. Selah."
19087004,19,87,4,"I will record Rahab{Rahab is a reference to Egypt.} and Babylon among those who acknowledge me. Behold, Philistia, Tyre, and also Ethiopia: ""This one was born there."""
19087005,19,87,5,"Yes, of Zion it will be said, ""This one and that one was born in her;"" The Most High himself will establish her."
19087006,19,87,6,"Yahweh will count, when he writes up the peoples, ""This one was born there."" Selah."
19087007,19,87,7,"Those who sing as well as those who dance say, ""All my springs are in you."""
19088001,19,88,1,"&gt; Yahweh, the God of my salvation, I have cried day and night before you."
19088002,19,88,2,Let my prayer enter into your presence. Turn your ear to my cry.
19088003,19,88,3,For my soul is full of troubles. My life draws near to Sheol.
19088004,19,88,4,"I am counted among those who go down into the pit. I am like a man who has no help,"
19088005,19,88,5,"Set apart among the dead, Like the slain who lie in the grave, Whom you remember no more. They are cut off from your hand."
19088006,19,88,6,"You have laid me in the lowest pit, In the darkest depths."
19088007,19,88,7,Your wrath lies heavily on me. You have afflicted me with all your waves. Selah.
19088008,19,88,8,"You have taken my friends from me. You have made me an abomination to them. I am confined, and I can't escape."
19088009,19,88,9,"My eyes are dim from grief. I have called on you daily, Yahweh. I have spread out my hands to you."
19088010,19,88,10,Do you show wonders to the dead? Do the dead rise up and praise you? Selah.
19088011,19,88,11,Is your loving kindness declared in the grave? Or your faithfulness in Destruction?
19088012,19,88,12,Are your wonders made known in the dark? Or your righteousness in the land of forgetfulness?
19088013,19,88,13,"But to you, Yahweh, I have cried. In the morning, my prayer comes before you."
19088014,19,88,14,"Yahweh, why do you reject my soul? Why do you hide your face from me?"
19088015,19,88,15,"I am afflicted and ready to die from my youth up. While I suffer your terrors, I am distracted."
19088016,19,88,16,Your fierce wrath has gone over me. Your terrors have cut me off.
19088017,19,88,17,They came around me like water all day long. They completely engulfed me.
19088018,19,88,18,"You have put lover and friend far from me, And my friends into darkness."
19089001,19,89,1,"&gt; I will sing of the loving kindness of Yahweh forever. With my mouth, I will make known your faithfulness to all generations."
19089002,19,89,2,"I indeed declare, ""Love stands firm forever. You established the heavens. Your faithfulness is in them."""
19089003,19,89,3,"""I have made a covenant with my chosen one, I have sworn to David, my servant,"
19089004,19,89,4,"'I will establish your seed forever, And build up your throne to all generations.'"" Selah."
19089005,19,89,5,"The heavens will praise your wonders, Yahweh; Your faithfulness also in the assembly of the holy ones."
19089006,19,89,6,"For who in the skies can be compared to Yahweh? Who among the sons of the heavenly beings is like Yahweh,"
19089007,19,89,7,"A very awesome God in the council of the holy ones, To be feared above all those who are around him?"
19089008,19,89,8,"Yahweh, God of hosts, who is a mighty one, like you? Yah, your faithfulness is around you."
19089009,19,89,9,"You rule the pride of the sea. When its waves rise up, you calm them."
19089010,19,89,10,"You have broken Rahab in pieces, like one of the slain. You have scattered your enemies with your mighty arm."
19089011,19,89,11,The heavens are yours. The earth also is yours; The world and its fullness. You have founded them.
19089012,19,89,12,"The north and the south, you have created them. Tabor and Hermon rejoice in your name."
19089013,19,89,13,"You have a mighty arm. Your hand is strong, and your right hand is exalted."
19089014,19,89,14,Righteousness and justice are the foundation of your throne. Loving kindness and truth go before your face.
19089015,19,89,15,"Blessed are the people who learn to acclaim you. They walk in the light of your presence, Yahweh."
19089016,19,89,16,"In your name they rejoice all day. In your righteousness, they are exalted."
19089017,19,89,17,"For you are the glory of their strength. In your favor, our horn will be exalted."
19089018,19,89,18,For our shield belongs to Yahweh; Our king to the Holy One of Israel.
19089019,19,89,19,"Then you spoke in vision to your saints, And said, ""I have bestowed strength on the warrior. I have exalted a young man from the people."
19089020,19,89,20,"I have found David, my servant. I have anointed him with my holy oil,"
19089021,19,89,21,With whom my hand shall be established. My arm will also strengthen him.
19089022,19,89,22,No enemy will tax him. No wicked man will oppress him.
19089023,19,89,23,"I will beat down his adversaries before him, And strike those who hate him."
19089024,19,89,24,"But my faithfulness and my loving kindness will be with him. In my name, his horn will be exalted."
19089025,19,89,25,"I will set his hand also on the sea, And his right hand on the rivers."
19089026,19,89,26,"He will call to me, 'You are my Father, My God, and the rock of my salvation!'"
19089027,19,89,27,"I will also appoint him my firstborn, The highest of the kings of the earth."
19089028,19,89,28,I will keep my loving kindness for him forevermore. My covenant will stand firm with him.
19089029,19,89,29,"I will also make his seed endure forever, And his throne as the days of heaven."
19089030,19,89,30,"If his children forsake my law, And don't walk in my ordinances;"
19089031,19,89,31,"If they break my statutes, And don't keep my commandments;"
19089032,19,89,32,"Then I will punish their sin with the rod, And their iniquity with stripes."
19089033,19,89,33,"But I will not completely take my loving kindness from him, Nor allow my faithfulness to fail."
19089034,19,89,34,"I will not break my covenant, Nor alter what my lips have uttered."
19089035,19,89,35,"Once have I sworn by my holiness, I will not lie to David."
19089036,19,89,36,"His seed will endure forever, His throne like the sun before me."
19089037,19,89,37,"It will be established forever like the moon, The faithful witness in the sky."" Selah."
19089038,19,89,38,But you have rejected and spurned. You have been angry with your anointed.
19089039,19,89,39,You have renounced the covenant of your servant. You have defiled his crown in the dust.
19089040,19,89,40,You have broken down all his hedges. You have brought his strongholds to ruin.
19089041,19,89,41,All who pass by the way rob him. He has become a reproach to his neighbors.
19089042,19,89,42,You have exalted the right hand of his adversaries. You have made all of his enemies rejoice.
19089043,19,89,43,"Yes, you turn back the edge of his sword, And haven't supported him in battle."
19089044,19,89,44,"You have ended his splendor, And thrown his throne down to the ground."
19089045,19,89,45,You have shortened the days of his youth. You have covered him with shame. Selah.
19089046,19,89,46,"How long, Yahweh? Will you hide yourself forever? Will your wrath burn like fire?"
19089047,19,89,47,Remember how short my time is! For what vanity have you created all the children of men!
19089048,19,89,48,"What man is he who shall live and not see death, Who shall deliver his soul from the power of Sheol? Selah."
19089049,19,89,49,"Lord, where are your former loving kindnesses, Which you swore to David in your faithfulness?"
19089050,19,89,50,"Remember, Lord, the reproach of your servants, How I bear in my heart the taunts of all the mighty peoples,"
19089051,19,89,51,"With which your enemies have mocked, Yahweh, With which they have mocked the footsteps of your anointed one."
19089052,19,89,52,"Blessed be Yahweh forevermore. Amen, and Amen."
19090001,19,90,1,"&gt; Lord, you have been our dwelling place for all generations."
19090002,19,90,2,"Before the mountains were brought forth, Or ever you had formed the earth and the world, Even from everlasting to everlasting, you are God."
19090003,19,90,3,"You turn man to destruction, saying, ""Return, you children of men."""
19090004,19,90,4,"For a thousand years in your sight Are but as yesterday when it is past, As a watch in the night."
19090005,19,90,5,You sweep them away as they sleep. In the morning they sprout like new grass.
19090006,19,90,6,"In the morning it sprouts and springs up. By evening, it is withered and dry."
19090007,19,90,7,For we are consumed in your anger. We are troubled in your wrath.
19090008,19,90,8,"You have set our iniquities before you, Our secret sins in the light of your presence."
19090009,19,90,9,For all our days have passed away in your wrath. We bring our years to an end as a sigh.
19090010,19,90,10,"The days of our years are seventy, Or even by reason of strength eighty years; Yet their pride is but labor and sorrow, For it passes quickly, and we fly away."
19090011,19,90,11,"Who knows the power of your anger, Your wrath according to the fear that is due to you?"
19090012,19,90,12,"So teach us to number our days, That we may gain a heart of wisdom."
19090013,19,90,13,"Relent, Yahweh! How long? Have compassion on your servants!"
19090014,19,90,14,"Satisfy us in the morning with your loving kindness, That we may rejoice and be glad all our days."
19090015,19,90,15,"Make us glad for as many days as you have afflicted us, For as many years as we have seen evil."
19090016,19,90,16,Let your work appear to your servants; Your glory to their children.
19090017,19,90,17,"Let the favor of the Lord our God be on us; Establish the work of our hands for us; Yes, establish the work of our hands."
19091001,19,91,1,He who dwells in the secret place of the Most High Will rest in the shadow of the Almighty.
19091002,19,91,2,"I will say of Yahweh, ""He is my refuge and my fortress; My God, in whom I trust."""
19091003,19,91,3,"For he will deliver you from the snare of the fowler, And from the deadly pestilence."
19091004,19,91,4,He will cover you with his feathers. Under his wings you will take refuge. His faithfulness is your shield and rampart.
19091005,19,91,5,"You shall not be afraid of the terror by night, Nor of the arrow that flies by day;"
19091006,19,91,6,"Nor of the pestilence that walks in darkness, Nor of the destruction that wastes at noonday."
19091007,19,91,7,"A thousand may fall at your side, And ten thousand at your right hand; But it will not come near you."
19091008,19,91,8,"You will only look with your eyes, And see the recompense of the wicked."
19091009,19,91,9,"Because you have made Yahweh your refuge, And the Most High your dwelling place,"
19091010,19,91,10,"No evil shall happen to you, Neither shall any plague come near your dwelling."
19091011,19,91,11,"For he will give his angels charge over you, To guard you in all your ways."
19091012,19,91,12,"They will bear you up in their hands, So that you won't dash your foot against a stone."
19091013,19,91,13,You will tread on the lion and cobra. You will trample the young lion and the serpent underfoot.
19091014,19,91,14,"""Because he has set his love on me, therefore I will deliver him. I will set him on high, because he has known my name."
19091015,19,91,15,"He will call on me, and I will answer him. I will be with him in trouble. I will deliver him, and honor him."
19091016,19,91,16,"I will satisfy him with long life, And show him my salvation."""
19092001,19,92,1,"&gt; It is a good thing to give thanks to Yahweh, To sing praises to your name, Most High;"
19092002,19,92,2,"To proclaim your loving kindness in the morning, And your faithfulness every night,"
19092003,19,92,3,"With the ten-stringed lute, with the harp, And with the melody of the lyre."
19092004,19,92,4,"For you, Yahweh, have made me glad through your work. I will triumph in the works of your hands."
19092005,19,92,5,"How great are your works, Yahweh! Your thoughts are very deep."
19092006,19,92,6,"A senseless man doesn't know, Neither does a fool understand this:"
19092007,19,92,7,"Though the wicked spring up as the grass, And all the evil-doers flourish, They will be destroyed forever."
19092008,19,92,8,"But you, Yahweh, are on high forevermore."
19092009,19,92,9,"For, behold, your enemies, Yahweh, For, behold, your enemies shall perish. All the evil-doers will be scattered."
19092010,19,92,10,But you have exalted my horn like that of the wild ox. I am anointed with fresh oil.
19092011,19,92,11,My eye has also seen my enemies. My ears have heard of the wicked enemies who rise up against me.
19092012,19,92,12,The righteous shall flourish like the palm tree. He will grow like a cedar in Lebanon.
19092013,19,92,13,They are planted in Yahweh's house. They will flourish in our God's courts.
19092014,19,92,14,"They will still bring forth fruit in old age. They will be full of sap and green,"
19092015,19,92,15,"To show that Yahweh is upright. He is my rock, And there is no unrighteousness in him."
19093001,19,93,1,Yahweh reigns! He is clothed with majesty! Yahweh is armed with strength. The world also is established. It can't be moved.
19093002,19,93,2,Your throne is established from long ago. You are from everlasting.
19093003,19,93,3,"The floods have lifted up, Yahweh, The floods have lifted up their voice. The floods lift up their waves."
19093004,19,93,4,"Above the voices of many waters, The mighty breakers of the sea, Yahweh on high is mighty."
19093005,19,93,5,"Your statutes stand firm. Holiness adorns your house, Yahweh, forevermore."
19094001,19,94,1,"Yahweh, you God to whom vengeance belongs, You God to whom vengeance belongs, shine forth."
19094002,19,94,2,"Rise up, you judge of the earth. Pay back the proud what they deserve."
19094003,19,94,3,"Yahweh, how long will the wicked, How long will the wicked triumph?"
19094004,19,94,4,They pour out arrogant words. All the evil-doers boast.
19094005,19,94,5,"They break your people in pieces, Yahweh, And afflict your heritage."
19094006,19,94,6,"They kill the widow and the alien, And murder the fatherless."
19094007,19,94,7,"They say, ""Yah will not see, Neither will Jacob's God consider."""
19094008,19,94,8,"Consider, you senseless among the people; You fools, when will you be wise?"
19094009,19,94,9,"He who implanted the ear, won't he hear? He who formed the eye, won't he see?"
19094010,19,94,10,"He who disciplines the nations, won't he punish? He who teaches man knows."
19094011,19,94,11,"Yahweh knows the thoughts of man, That they are futile."
19094012,19,94,12,"Blessed is the man whom you discipline, Yah, And teach out of your law;"
19094013,19,94,13,"That you may give him rest from the days of adversity, Until the pit is dug for the wicked."
19094014,19,94,14,"For Yahweh won't reject his people, Neither will he forsake his inheritance."
19094015,19,94,15,For judgment will return to righteousness. All the upright in heart shall follow it.
19094016,19,94,16,Who will rise up for me against the wicked? Who will stand up for me against the evil-doers?
19094017,19,94,17,"Unless Yahweh had been my help, My soul would have soon lived in silence."
19094018,19,94,18,"When I said, ""My foot is slipping!"" Your loving kindness, Yahweh, held me up."
19094019,19,94,19,"In the multitude of my thoughts within me, Your comforts delight my soul."
19094020,19,94,20,"Shall the throne of wickedness have fellowship with you, Which brings about mischief by statute?"
19094021,19,94,21,"They gather themselves together against the soul of the righteous, And condemn the innocent blood."
19094022,19,94,22,"But Yahweh has been my high tower, My God, the rock of my refuge."
19094023,19,94,23,"He has brought on them their own iniquity, And will cut them off in their own wickedness. Yahweh, our God, will cut them off."
19095001,19,95,1,"Oh come, let's sing to Yahweh. Let's shout aloud to the rock of our salvation!"
19095002,19,95,2,Let's come before his presence with thanksgiving. Let's extol him with songs!
19095003,19,95,3,"For Yahweh is a great God, A great King above all gods."
19095004,19,95,4,In his hand are the deep places of the earth. The heights of the mountains are also his.
19095005,19,95,5,"The sea is his, and he made it. His hands formed the dry land."
19095006,19,95,6,"Oh come, let's worship and bow down. Let's kneel before Yahweh, our Maker,"
19095007,19,95,7,"For he is our God. We are the people of his pasture, And the sheep in his care. Today, oh that you would hear his voice!"
19095008,19,95,8,"Don't harden your heart, as at Meribah, As in the day of Massah in the wilderness,"
19095009,19,95,9,"When your fathers tempted me, Tested me, and saw my work."
19095010,19,95,10,"Forty long years I was grieved with that generation, And said, ""It is a people that errs in their heart. They have not known my ways."""
19095011,19,95,11,"Therefore I swore in my wrath, ""They won't enter into my rest."""
19096001,19,96,1,"Sing to Yahweh a new song! Sing to Yahweh, all the earth."
19096002,19,96,2,Sing to Yahweh! Bless his name! Proclaim his salvation from day to day!
19096003,19,96,3,"Declare his glory among the nations, His marvelous works among all the peoples."
19096004,19,96,4,"For great is Yahweh, and greatly to be praised! He is to be feared above all gods."
19096005,19,96,5,"For all the gods of the peoples are idols, But Yahweh made the heavens."
19096006,19,96,6,Honor and majesty are before him. Strength and beauty are in his sanctuary.
19096007,19,96,7,"Ascribe to Yahweh, you families of nations, Ascribe to Yahweh glory and strength."
19096008,19,96,8,"Ascribe to Yahweh the glory due to his name. Bring an offering, and come into his courts."
19096009,19,96,9,"Worship Yahweh in holy array. Tremble before him, all the earth."
19096010,19,96,10,"Say among the nations, ""Yahweh reigns."" The world is also established. It can't be moved. He will judge the peoples with equity."
19096011,19,96,11,"Let the heavens be glad, and let the earth rejoice. Let the sea roar, and it's fullness!"
19096012,19,96,12,Let the field and all that is in it exult! Then all the trees of the woods shall sing for joy
19096013,19,96,13,"Before Yahweh; for he comes, For he comes to judge the earth. He will judge the world with righteousness, The peoples with his truth."
19097001,19,97,1,Yahweh reigns! Let the earth rejoice! Let the multitude of islands be glad!
19097002,19,97,2,Clouds and darkness are around him. Righteousness and justice are the foundation of his throne.
19097003,19,97,3,"A fire goes before him, And burns up his adversaries on every side."
19097004,19,97,4,"His lightning lights up the world. The earth sees, and trembles."
19097005,19,97,5,"The mountains melt like wax at the presence of Yahweh, At the presence of the Lord of the whole earth."
19097006,19,97,6,The heavens declare his righteousness. All the peoples have seen his glory.
19097007,19,97,7,"Let all them be shamed who serve engraved images, Who boast in their idols. Worship him, all you gods!"
19097008,19,97,8,"Zion heard and was glad. The daughters of Judah rejoiced, Because of your judgments, Yahweh."
19097009,19,97,9,"For you, Yahweh, are most high above all the earth. You are exalted far above all gods."
19097010,19,97,10,"You who love Yahweh, hate evil. He preserves the souls of his saints. He delivers them out of the hand of the wicked."
19097011,19,97,11,"Light is sown for the righteous, And gladness for the upright in heart."
19097012,19,97,12,"Be glad in Yahweh, you righteous people! Give thanks to his holy Name."
19098001,19,98,1,"&gt; Sing to Yahweh a new song, For he has done marvelous things! His right hand, and his holy arm, have worked salvation for him."
19098002,19,98,2,Yahweh has made known his salvation. He has openly shown his righteousness in the sight of the nations.
19098003,19,98,3,He has remembered his loving kindness and his faithfulness toward the house of Israel. All the ends of the earth have seen the salvation of our God.
19098004,19,98,4,"Make a joyful noise to Yahweh, all the earth! Burst out and sing for joy, yes, sing praises!"
19098005,19,98,5,"Sing praises to Yahweh with the harp, With the harp and the voice of melody."
19098006,19,98,6,"With trumpets and sound of the ram's horn, Make a joyful noise before the King, Yahweh."
19098007,19,98,7,"Let the sea roar with its fullness; The world, and those who dwell therein."
19098008,19,98,8,Let the rivers clap their hands. Let the mountains sing for joy together.
19098009,19,98,9,"Let them sing before Yahweh, For he comes to judge the earth. He will judge the world with righteousness, And the peoples with equity."
19099001,19,99,1,Yahweh reigns! Let the peoples tremble. He sits enthroned among the cherubim. Let the earth be moved.
19099002,19,99,2,Yahweh is great in Zion. He is high above all the peoples.
19099003,19,99,3,Let them praise your great and awesome name. He is Holy!
19099004,19,99,4,The King's strength also loves justice. You do establish equity. You execute justice and righteousness in Jacob.
19099005,19,99,5,Exalt Yahweh our God. Worship at his footstool. He is Holy!
19099006,19,99,6,"Moses and Aaron were among his priests, Samuel among those who call on his name; They called on Yahweh, and he answered them."
19099007,19,99,7,"He spoke to them in the pillar of cloud. They kept his testimonies, The statute that he gave them."
19099008,19,99,8,"You answered them, Yahweh our God. You are a God who forgave them, Although you took vengeance for their doings."
19099009,19,99,9,"Exalt Yahweh, our God. Worship at his holy hill, For Yahweh, our God, is holy!"
19100001,19,100,1,"&gt; Shout for joy to Yahweh, all you lands!"
19100002,19,100,2,Serve Yahweh with gladness. Come before his presence with singing.
19100003,19,100,3,"Know that Yahweh, he is God. It is he who has made us, and we are his. We are his people, and the sheep of his pasture."
19100004,19,100,4,"Enter into his gates with thanksgiving, Into his courts with praise. Give thanks to him, and bless his name."
19100005,19,100,5,"For Yahweh is good. His loving kindness endures forever, His faithfulness to all generations."
19101001,19,101,1,"&gt; I will sing of loving kindness and justice. To you, Yahweh, I will sing praises."
19101002,19,101,2,I will be careful to live a blameless life. When will you come to me? I will walk within my house with a blameless heart.
19101003,19,101,3,I will set no vile thing before my eyes. I hate the deeds of faithless men. They will not cling to me.
19101004,19,101,4,A perverse heart will be far from me. I will have nothing to do with evil.
19101005,19,101,5,I will silence whoever secretly slanders his neighbor. I won't tolerate one who is haughty and conceited.
19101006,19,101,6,"My eyes will be on the faithful of the land, That they may dwell with me. He who walks in a perfect way, He will serve me."
19101007,19,101,7,He who practices deceit won't dwell within my house. He who speaks falsehood won't be established before my eyes.
19101008,19,101,8,"Morning by morning, I will destroy all the wicked of the land; To cut off all the workers of iniquity from Yahweh's city."
19102001,19,102,1,"&gt; Hear my prayer, Yahweh! Let my cry come to you."
19102002,19,102,2,Don't hide your face from me in the day of my distress. Turn your ear to me. Answer me quickly in the day when I call.
19102003,19,102,3,For my days consume away like smoke. My bones are burned as a firebrand.
19102004,19,102,4,"My heart is blighted like grass, and withered, For I forget to eat my bread."
19102005,19,102,5,"By reason of the voice of my groaning, My bones stick to my skin."
19102006,19,102,6,I am like a pelican of the wilderness. I have become as an owl of the waste places.
19102007,19,102,7,"I watch, and have become like a sparrow that is alone on the housetop."
19102008,19,102,8,My enemies reproach me all day. Those who are mad at me use my name as a curse.
19102009,19,102,9,"For I have eaten ashes like bread, And mixed my drink with tears,"
19102010,19,102,10,"Because of your indignation and your wrath, For you have taken me up, and thrown me away."
19102011,19,102,11,My days are like a long shadow. I have withered like grass.
19102012,19,102,12,"But you, Yahweh, will abide forever; Your renown endures to all generations."
19102013,19,102,13,"You will arise and have mercy on Zion; For it is time to have pity on her. Yes, the set time has come."
19102014,19,102,14,"For your servants take pleasure in her stones, And have pity on her dust."
19102015,19,102,15,So the nations will fear the name of Yahweh; All the kings of the earth your glory.
19102016,19,102,16,For Yahweh has built up Zion. He has appeared in his glory.
19102017,19,102,17,"He has responded to the prayer of the destitute, And has not despised their prayer."
19102018,19,102,18,This will be written for the generation to come. A people which will be created will praise Yah.
19102019,19,102,19,"For he has looked down from the height of his sanctuary. From heaven, Yahweh saw the earth;"
19102020,19,102,20,To hear the groans of the prisoner; To free those who are condemned to death;
19102021,19,102,21,"That men may declare the name of Yahweh in Zion, And his praise in Jerusalem;"
19102022,19,102,22,"When the peoples are gathered together, The kingdoms, to serve Yahweh."
19102023,19,102,23,He weakened my strength along the course. He shortened my days.
19102024,19,102,24,"I said, ""My God, don't take me away in the midst of my days. Your years are throughout all generations."
19102025,19,102,25,"Of old, you laid the foundation of the earth. The heavens are the work of your hands."
19102026,19,102,26,"They will perish, but you will endure. Yes, all of them will wear out like a garment. You will change them like a cloak, and they will be changed."
19102027,19,102,27,But you are the same. Your years will have no end.
19102028,19,102,28,"The children of your servants will continue. Their seed will be established before you."""
19103001,19,103,1,"&gt; Praise Yahweh, my soul! All that is within me, praise his holy name!"
19103002,19,103,2,"Praise Yahweh, my soul, And don't forget all his benefits;"
19103003,19,103,3,Who forgives all your sins; Who heals all your diseases;
19103004,19,103,4,Who redeems your life from destruction; Who crowns you with loving kindness and tender mercies;
19103005,19,103,5,"Who satisfies your desire with good things, So that your youth is renewed like the eagle's."
19103006,19,103,6,"Yahweh executes righteous acts, And justice for all who are oppressed."
19103007,19,103,7,"He made known his ways to Moses, His deeds to the children of Israel."
19103008,19,103,8,"Yahweh is merciful and gracious, Slow to anger, and abundant in loving kindness."
19103009,19,103,9,He will not always accuse; Neither will he stay angry forever.
19103010,19,103,10,"He has not dealt with us according to our sins, Nor repaid us for our iniquities."
19103011,19,103,11,"For as the heavens are high above the earth, So great is his loving kindness toward those who fear him."
19103012,19,103,12,"As far as the east is from the west, So far has he removed our transgressions from us."
19103013,19,103,13,"Like a father has compassion on his children, So Yahweh has compassion on those who fear him."
19103014,19,103,14,For he knows how we are made. He remembers that we are dust.
19103015,19,103,15,"As for man, his days are like grass. As a flower of the field, so he flourishes."
19103016,19,103,16,"For the wind passes over it, and it is gone. Its place remembers it no more."
19103017,19,103,17,"But Yahweh's loving kindness is from everlasting to everlasting with those who fear him, His righteousness to children's children;"
19103018,19,103,18,"To those who keep his covenant, To those who remember to obey his precepts."
19103019,19,103,19,Yahweh has established his throne in the heavens. His kingdom rules over all.
19103020,19,103,20,"Praise Yahweh, you angels of his, Who are mighty in strength, who fulfill his word, Obeying the voice of his word."
19103021,19,103,21,"Praise Yahweh, all you hosts of his, You servants of his, who do his pleasure."
19103022,19,103,22,"Praise Yahweh, all you works of his, In all places of his dominion. Praise Yahweh, my soul."
19104001,19,104,1,"Bless Yahweh, my soul. Yahweh, my God, you are very great. You are clothed with honor and majesty."
19104002,19,104,2,He covers himself with light as with a garment. He stretches out the heavens like a curtain.
19104003,19,104,3,He lays the beams of his chambers in the waters. He makes the clouds his chariot. He walks on the wings of the wind.
19104004,19,104,4,"He makes his messengers{or, angels} winds; His servants flames of fire."
19104005,19,104,5,"He laid the foundations of the earth, That it should not be moved forever."
19104006,19,104,6,You covered it with the deep as with a cloak. The waters stood above the mountains.
