id,b,c,v,t
20024022,20,24,22,For their calamity will rise suddenly; The destruction from them both--who knows?
20024023,20,24,23,These also are sayings of the wise. To show partiality in judgment is not good.
20024024,20,24,24,"He who says to the wicked, ""You are righteous;"" Peoples shall curse him, and nations shall abhor him--"
20024025,20,24,25,"But it will go well with those who convict the guilty, And a rich blessing will come on them."
20024026,20,24,26,An honest answer Is like a kiss on the lips.
20024027,20,24,27,"Prepare your work outside, And get your fields ready. Afterwards, build your house."
20024028,20,24,28,Don't be a witness against your neighbor without cause. Don't deceive with your lips.
20024029,20,24,29,"Don't say, ""I will do to him as he has done to me; I will render to the man according to his work."""
20024030,20,24,30,"I went by the field of the sluggard, By the vineyard of the man void of understanding;"
20024031,20,24,31,"Behold, it was all grown over with thorns. Its surface was covered with nettles, And its stone wall was broken down."
20024032,20,24,32,"Then I saw, and considered well. I saw, and received instruction:"
20024033,20,24,33,"A little sleep, a little slumber, A little folding of the hands to sleep;"
20024034,20,24,34,"So shall your poverty come as a robber, And your want as an armed man."
20025001,20,25,1,"These also are proverbs of Solomon, which the men of Hezekiah king of Judah copied out."
20025002,20,25,2,"It is the glory of God to conceal a thing, But the glory of kings is to search out a matter."
20025003,20,25,3,"As the heavens for height, and the earth for depth, So the hearts of kings are unsearchable."
20025004,20,25,4,"Take away the dross from the silver, And material comes out for the refiner;"
20025005,20,25,5,"Take away the wicked from the king's presence, And his throne will be established in righteousness."
20025006,20,25,6,"Don't exalt yourself in the presence of the king, Or claim a place among great men;"
20025007,20,25,7,"For it is better that it be said to you, ""Come up here,"" Than that you should be put lower in the presence of the prince, Whom your eyes have seen."
20025008,20,25,8,Don't be hasty in bringing charges to court. What will you do in the end when your neighbor shames you?
20025009,20,25,9,"Debate your case with your neighbor, And don't betray the confidence of another;"
20025010,20,25,10,"Lest one who hears it put you to shame, And your bad reputation never depart."
20025011,20,25,11,A word fitly spoken Is like apples of gold in settings of silver.
20025012,20,25,12,"As an ear-ring of gold, and an ornament of fine gold, So is a wise reprover to an obedient ear."
20025013,20,25,13,"As the cold of snow in the time of harvest, So is a faithful messenger to those who send him; For he refreshes the soul of his masters."
20025014,20,25,14,"As clouds and wind without rain, So is he who boasts of gifts deceptively."
20025015,20,25,15,By patience a ruler is persuaded. A soft tongue breaks the bone.
20025016,20,25,16,"Have you found honey? Eat as much as is sufficient for you, Lest you eat too much, and vomit it."
20025017,20,25,17,"Let your foot be seldom in your neighbor's house, Lest he be weary of you, and hate you."
20025018,20,25,18,"A man who gives false testimony against his neighbor Is like a club, a sword, or a sharp arrow."
20025019,20,25,19,"Confidence in someone unfaithful in time of trouble Is like a bad tooth, or a lame foot."
20025020,20,25,20,"As one who takes away a garment in cold weather, Or vinegar on soda, So is one who sings songs to a heavy heart."
20025021,20,25,21,"If your enemy is hungry, give him food to eat; If he is thirsty, give him water to drink:"
20025022,20,25,22,"For you will heap coals of fire on his head, And Yahweh will reward you."
20025023,20,25,23,The north wind brings forth rain: So a backbiting tongue brings an angry face.
20025024,20,25,24,"It is better to dwell in the corner of the housetop, Than to share a house with a contentious woman."
20025025,20,25,25,"Like cold water to a thirsty soul, So is good news from a far country."
20025026,20,25,26,"Like a muddied spring, and a polluted well, So is a righteous man who gives way before the wicked."
20025027,20,25,27,It is not good to eat much honey; Nor is it honorable to seek one's own honor.
20025028,20,25,28,Like a city that is broken down and without walls Is a man whose spirit is without restraint.
20026001,20,26,1,"Like snow in summer, and as rain in harvest, So honor is not fitting for a fool."
20026002,20,26,2,"Like a fluttering sparrow, Like a darting swallow, So the undeserved curse doesn't come to rest."
20026003,20,26,3,"A whip for the horse, A bridle for the donkey, And a rod for the back of fools!"
20026004,20,26,4,"Don't answer a fool according to his folly, Lest you also be like him."
20026005,20,26,5,"Answer a fool according to his folly, Lest he be wise in his own eyes."
20026006,20,26,6,One who sends a message by the hand of a fool Is cutting off feet and drinking violence.
20026007,20,26,7,Like the legs of the lame that hang loose: So is a parable in the mouth of fools.
20026008,20,26,8,"As one who binds a stone in a sling, So is he who gives honor to a fool."
20026009,20,26,9,"Like a thornbush that goes into the hand of a drunkard, So is a parable in the mouth of fools."
20026010,20,26,10,"As an archer who wounds all, So is he who hires a fool Or he who hires those who pass by."
20026011,20,26,11,"As a dog that returns to his vomit, So is a fool who repeats his folly."
20026012,20,26,12,Do you see a man wise in his own eyes? There is more hope for a fool than for him.
20026013,20,26,13,"The sluggard says, ""There is a lion in the road! A fierce lion roams the streets!"""
20026014,20,26,14,"As the door turns on its hinges, So does the sluggard on his bed."
20026015,20,26,15,The sluggard buries his hand in the dish. He is too lazy to bring it back to his mouth.
20026016,20,26,16,The sluggard is wiser in his own eyes Than seven men who answer with discretion.
20026017,20,26,17,Like one who grabs a dog's ears Is one who passes by and meddles in a quarrel not his own.
20026018,20,26,18,"Like a madman who shoots firebrands, arrows, and death,"
20026019,20,26,19,"Is the man who deceives his neighbor and says, ""Am I not joking?"""
20026020,20,26,20,"For lack of wood a fire goes out; Without gossip, a quarrel dies down."
20026021,20,26,21,"As coals are to hot embers, And wood to fire, So is a contentious man to kindling strife."
20026022,20,26,22,"The words of a whisperer are as dainty morsels, They go down into the innermost parts."
20026023,20,26,23,Like silver dross on an earthen vessel Are the lips of a fervent one with an evil heart.
20026024,20,26,24,"A malicious man disguises himself with his lips, But he harbors evil in his heart."
20026025,20,26,25,"When his speech is charming, don't believe him; For there are seven abominations in his heart:"
20026026,20,26,26,"His malice may be concealed by deception, But his wickedness will be exposed in the assembly."
20026027,20,26,27,"Whoever digs a pit shall fall into it. Whoever rolls a stone, it will come back on him."
20026028,20,26,28,A lying tongue hates those it hurts; And a flattering mouth works ruin.
20027001,20,27,1,Don't boast about tomorrow; For you don't know what a day may bring forth.
20027002,20,27,2,"Let another man praise you, And not your own mouth; A stranger, and not your own lips."
20027003,20,27,3,"A stone is heavy, And sand is a burden; But a fool's provocation is heavier than both."
20027004,20,27,4,"Wrath is cruel, And anger is overwhelming; But who is able to stand before jealousy?"
20027005,20,27,5,Better is open rebuke Than hidden love.
20027006,20,27,6,Faithful are the wounds of a friend; Although the kisses of an enemy are profuse.
20027007,20,27,7,"A full soul loathes a honeycomb; But to a hungry soul, every bitter thing is sweet."
20027008,20,27,8,"As a bird that wanders from her nest, So is a man who wanders from his home."
20027009,20,27,9,Perfume and incense bring joy to the heart; So does earnest counsel from a man's friend.
20027010,20,27,10,Don't forsake your friend and your father's friend. Don't go to your brother's house in the day of your disaster: Better is a neighbor who is near than a distant brother.
20027011,20,27,11,"Be wise, my son, And bring joy to my heart, Then I can answer my tormentor."
20027012,20,27,12,"A prudent man sees danger and takes refuge; But the simple pass on, and suffer for it:"
20027013,20,27,13,Take his garment when he puts up collateral for a stranger; Hold it for a wayward woman!
20027014,20,27,14,"He who blesses his neighbor with a loud voice early in the morning, It will be taken as a curse by him."
20027015,20,27,15,A continual dropping on a rainy day And a contentious wife are alike:
20027016,20,27,16,"Restraining her is like restraining the wind, Or like grasping oil in his right hand."
20027017,20,27,17,Iron sharpens iron; So a man sharpens his friend's countenance.
20027018,20,27,18,Whoever tends the fig tree shall eat its fruit. He who looks after his master shall be honored.
20027019,20,27,19,"As water reflects a face, So a man's heart reflects the man."
20027020,20,27,20,Sheol and Abaddon are never satisfied; And a man's eyes are never satisfied.
20027021,20,27,21,"The crucible is for silver, And the furnace for gold; But man is refined by his praise."
20027022,20,27,22,"Though you grind a fool in a mortar with a pestle along with grain, Yet his foolishness will not be removed from him."
20027023,20,27,23,"Know well the state of your flocks, And pay attention to your herds:"
20027024,20,27,24,"For riches are not forever, Nor does even the crown endure to all generations."
20027025,20,27,25,"The hay is removed, and the new growth appears, The grasses of the hills are gathered in."
20027026,20,27,26,"The lambs are for your clothing, And the goats are the price of a field."
20027027,20,27,27,"There will be plenty of goats' milk for your food, For your family's food, And for the nourishment of your servant girls."
20028001,20,28,1,The wicked flee when no one pursues; But the righteous are as bold as a lion.
20028002,20,28,2,"In rebellion, a land has many rulers, But order is maintained by a man of understanding and knowledge."
20028003,20,28,3,A needy man who oppresses the poor Is like a driving rain which leaves no crops.
20028004,20,28,4,Those who forsake the law praise the wicked; But those who keep the law contend with them.
20028005,20,28,5,Evil men don't understand justice; But those who seek Yahweh understand it fully.
20028006,20,28,6,"Better is the poor who walks in his integrity, Than he who is perverse in his ways, and he is rich."
20028007,20,28,7,Whoever keeps the law is a wise son; But he who is a companion of gluttons shames his father.
20028008,20,28,8,He who increases his wealth by excessive interest Gathers it for one who has pity on the poor.
20028009,20,28,9,"He who turns away his ear from hearing the law, Even his prayer is an abomination."
20028010,20,28,10,"Whoever causes the upright to go astray in an evil way, He will fall into his own trap; But the blameless will inherit good."
20028011,20,28,11,The rich man is wise in his own eyes; But the poor who has understanding sees through him.
20028012,20,28,12,"When the righteous triumph, there is great glory; But when the wicked rise, men hide themselves."
20028013,20,28,13,"He who conceals his sins doesn't prosper, But whoever confesses and renounces them finds mercy."
20028014,20,28,14,Blessed is the man who always fears; But one who hardens his heart falls into trouble.
20028015,20,28,15,"As a roaring lion or a charging bear, So is a wicked ruler over helpless people."
20028016,20,28,16,A tyrannical ruler lacks judgment. One who hates ill-gotten gain will have long days.
20028017,20,28,17,A man who is tormented by life blood will be a fugitive until death; No one will support him.
20028018,20,28,18,Whoever walks blamelessly is kept safe; But one with perverse ways will fall suddenly.
20028019,20,28,19,One who works his land will have an abundance of food; But one who chases fantasies will have his fill of poverty.
20028020,20,28,20,A faithful man is rich with blessings; But one who is eager to be rich will not go unpunished.
20028021,20,28,21,To show partiality is not good; Yet a man will do wrong for a piece of bread.
20028022,20,28,22,"A stingy man hurries after riches, And doesn't know that poverty waits for him."
20028023,20,28,23,One who rebukes a man will afterward find more favor Than one who flatters with the tongue.
20028024,20,28,24,"Whoever robs his father or his mother, and says, ""It's not wrong."" He is a partner with a destroyer."
20028025,20,28,25,One who is greedy stirs up strife; But one who trusts in Yahweh will prosper.
20028026,20,28,26,"One who trusts in himself is a fool; But one who walks in wisdom, he is kept safe."
20028027,20,28,27,One who gives to the poor has no lack; But one who closes his eyes will have many curses.
20028028,20,28,28,"When the wicked rise, men hide themselves; But when they perish, the righteous thrive."
20029001,20,29,1,"He who is often rebuked and stiffens his neck Will be destroyed suddenly, with no remedy."
20029002,20,29,2,"When the righteous thrive, the people rejoice; But when the wicked rule, the people groan."
20029003,20,29,3,Whoever loves wisdom brings joy to his father; But a companion of prostitutes squanders his wealth.
20029004,20,29,4,"The king by justice makes the land stable, But he who takes bribes tears it down."
20029005,20,29,5,"A man who flatters his neighbor, Spreads a net for his feet."
20029006,20,29,6,"An evil man is snared by his sin, But the righteous can sing and be glad."
20029007,20,29,7,The righteous care about justice for the poor. The wicked aren't concerned about knowledge.
20029008,20,29,8,"Mockers stir up a city, But wise men turn away anger."
20029009,20,29,9,"If a wise man goes to court with a foolish man, The fool rages or scoffs, and there is no peace."
20029010,20,29,10,The bloodthirsty hate a man of integrity; And they seek the life of the upright.
20029011,20,29,11,"A fool vents all of his anger, But a wise man brings himself under control."
20029012,20,29,12,"If a ruler listens to lies, All of his officials are wicked."
20029013,20,29,13,The poor man and the oppressor have this in common: Yahweh gives sight to the eyes of both.
20029014,20,29,14,"The king who fairly judges the poor, His throne shall be established forever."
20029015,20,29,15,"The rod of correction gives wisdom, But a child left to himself causes shame to his mother."
20029016,20,29,16,"When the wicked increase, sin increases; But the righteous will see their downfall."
20029017,20,29,17,"Correct your son, and he will give you peace; Yes, he will bring delight to your soul."
20029018,20,29,18,"Where there is no revelation, the people cast off restraint; But one who keeps the law is blessed."
20029019,20,29,19,"A servant can't be corrected by words. Though he understands, yet he will not respond."
20029020,20,29,20,Do you see a man who is hasty in his words? There is more hope for a fool than for him.
20029021,20,29,21,He who pampers his servant from youth Will have him become a son in the end.
20029022,20,29,22,"An angry man stirs up strife, And a wrathful man abounds in sin."
20029023,20,29,23,"A man's pride brings him low, But one of lowly spirit gains honor."
20029024,20,29,24,"Whoever is an accomplice of a thief is an enemy of his own soul. He takes an oath, but dares not testify."
20029025,20,29,25,"The fear of man proves to be a snare, But whoever puts his trust in Yahweh is kept safe."
20029026,20,29,26,"Many seek the ruler's favor, But a man's justice comes from Yahweh."
20029027,20,29,27,"A dishonest man detests the righteous, And the upright in their ways detest the wicked."
20030001,20,30,1,"The words of Agur the son of Jakeh, the oracle: The man says to Ithiel, To Ithiel and Ucal:"
20030002,20,30,2,"""Surely I am the most ignorant man, And don't have a man's understanding."
20030003,20,30,3,"I have not learned wisdom, Neither do I have the knowledge of the Holy One."
20030004,20,30,4,"Who has ascended up into heaven, and descended? Who has gathered the wind in his fists? Who has bound the waters in his garment? Who has established all the ends of the earth? What is his name, and what is his son's name, if you know?"
20030005,20,30,5,"""Every word of God is flawless. He is a shield to those who take refuge in him."
20030006,20,30,6,"Don't you add to his words, Lest he reprove you, and you be found a liar."
20030007,20,30,7,"""Two things I have asked of you; Don't deny me before I die:"
20030008,20,30,8,Remove far from me falsehood and lies. Give me neither poverty nor riches. Feed me with the food that is needful for me;
20030009,20,30,9,"Lest I be full, deny you, and say, 'Who is Yahweh?' Or lest I be poor, and steal, And so dishonor the name of my God."
20030010,20,30,10,"""Don't slander a servant to his master, Lest he curse you, and you be held guilty."
20030011,20,30,11,"There is a generation that curses their father, And doesn't bless their mother."
20030012,20,30,12,"There is a generation that is pure in their own eyes, Yet are not washed from their filthiness."
20030013,20,30,13,"There is a generation, oh how lofty are their eyes! Their eyelids are lifted up."
20030014,20,30,14,"There is a generation whose teeth are like swords, And their jaws like knives, To devour the poor from the earth, and the needy from among men."
20030015,20,30,15,"""The leach has two daughters: 'Give, give.'  ""There are three things that are never satisfied; Four that don't say, 'Enough:'"
20030016,20,30,16,"Sheol, The barren womb; The earth that is not satisfied with water; And the fire that doesn't say, 'Enough.'"
20030017,20,30,17,"The eye that mocks at his father, And scorns obedience to his mother: The ravens of the valley shall pick it out, The young eagles shall eat it."
20030018,20,30,18,"""There are three things which are too amazing for me, Four which I don't understand:"
20030019,20,30,19,The way of an eagle in the air; The way of a serpent on a rock; The way of a ship in the midst of the sea; And the way of a man with a maiden.
20030020,20,30,20,"So is the way of an adulterous woman: She eats and wipes her mouth, And says, 'I have done nothing wrong.'"
20030021,20,30,21,"""For three things the earth tremble, And under four, it can't bear up:"
20030022,20,30,22,For a servant when he is king; A fool when he is filled with food;
20030023,20,30,23,For an unloved woman when she is married; And a handmaid who is heir to her mistress.
20030024,20,30,24,"""There are four things which are little on the earth, But they are exceedingly wise:"
20030025,20,30,25,"The ants are not a strong people, Yet they provide their food in the summer;"
20030026,20,30,26,"The conies are but a feeble folk, Yet make they their houses in the rocks;"
20030027,20,30,27,"The locusts have no king, Yet they advance in ranks;"
20030028,20,30,28,"You can catch a lizard with your hands, Yet it is in kings' palaces."
20030029,20,30,29,"""There are three things which are stately in their march, Four which are stately in going:"
20030030,20,30,30,"The lion, which is mightiest among animals, And doesn't turn away for any;"
20030031,20,30,31,"The greyhound, The male goat also; And the king against whom there is no rising up."
20030032,20,30,32,"""If you have done foolishly in lifting up yourself, Or if you have thought evil, Put your hand over your mouth."
20030033,20,30,33,"For as the churning of milk brings forth butter, And the wringing of the nose brings forth blood; So the forcing of wrath brings forth strife."""
20031001,20,31,1,The words of king Lemuel; the oracle which his mother taught him.
20031002,20,31,2,"""Oh, my son!"" Oh, son of my womb! Oh, son of my vows!"
20031003,20,31,3,"Don't give your strength to women, Nor your ways to that which destroys kings."
20031004,20,31,4,"It is not for kings, Lemuel; It is not for kings to drink wine; Nor for princes to say, 'Where is strong drink?'"
20031005,20,31,5,"Lest they drink, and forget the law, And pervert the justice due to anyone who is afflicted."
20031006,20,31,6,Give strong drink to him who is ready to perish; And wine to the bitter in soul:
20031007,20,31,7,"Let him drink, and forget his poverty, And remember his misery no more."
20031008,20,31,8,"Open your mouth for the mute, In the cause of all who are left desolate."
20031009,20,31,9,"Open your mouth, judge righteously, And serve justice to the poor and needy."""
20031010,20,31,10,Who can find a worthy woman? For her price is far above rubies.
20031011,20,31,11,The heart of her husband trusts in her. He shall have no lack of gain.
20031012,20,31,12,"She does him good, and not harm, All the days of her life."
20031013,20,31,13,"She seeks wool and flax, And works eagerly with her hands."
20031014,20,31,14,She is like the merchant ships. She brings her bread from afar.
20031015,20,31,15,"She rises also while it is yet night, Gives food to her household, And portions for her servant girls."
20031016,20,31,16,"She considers a field, and buys it. With the fruit of her hands, she plants a vineyard."
20031017,20,31,17,"She girds her loins with strength, And makes her arms strong."
20031018,20,31,18,She perceives that her merchandise is profitable. Her lamp doesn't go out by night.
20031019,20,31,19,"She lays her hands to the distaff, And her hands hold the spindle."
20031020,20,31,20,"She opens her arms to the poor; Yes, she extends her hands to the needy."
20031021,20,31,21,She is not afraid of the snow for her household; For all her household are clothed with scarlet.
20031022,20,31,22,She makes for herself carpets of tapestry. Her clothing is fine linen and purple.
20031023,20,31,23,"Her husband is respected in the gates, When he sits among the elders of the land."
20031024,20,31,24,"She makes linen garments and sells them, And delivers sashes to the merchant."
20031025,20,31,25,Strength and dignity are her clothing. She laughs at the time to come.
20031026,20,31,26,She opens her mouth with wisdom. Faithful instruction is on her tongue.
20031027,20,31,27,"She looks well to the ways of her household, And doesn't eat the bread of idleness."
20031028,20,31,28,Her children rise up and call her blessed. Her husband also praises her:
20031029,20,31,29,"""Many women do noble things, But you excel them all."""
20031030,20,31,30,"Charm is deceitful, and beauty is vain; But a woman who fears Yahweh, she shall be praised."
20031031,20,31,31,Give her of the fruit of her hands! Let her works praise her in the gates!
